price_changes.ProductID,price_changes.WeekKey,price_changes.Channel,price_changes.Country,price_changes.OSP,price_changes.previous_CSP,price_changes.CSP
96fc449,201519,Stores,B,17.183,17.183,12.232
96fc449,201521,Stores,A,19.209,19.209,12.863
96fc449,201522,Online,B,17.183,17.183,14.033
96fc449,201523,Stores,A,19.209,12.863,15.172
96fc449,201523,Stores,B,17.183,12.232,14.033
96fc449,201524,Stores,A,19.209,15.172,12.863
96fc449,201524,Stores,B,17.183,14.033,12.232
96fc449,201526,Online,B,17.183,14.033,12.232
96fc449,201527,Online,B,17.183,12.232,14.033
96fc449,201528,Online,B,17.183,14.033,12.232
96fd5ed9,201516,Online,B,13.583,13.133,13.583
96fd5ed9,201518,Online,B,13.133,13.583,13.133
96fd5ed9,201519,Online,B,13.583,13.133,11.332
96fd5ed9,201519,Stores,A,14.483,14.483,11.715
96fd5ed9,201519,Stores,B,13.583,13.583,11.332
96fd5ed9,201523,Stores,A,14.483,11.715,12.295
96fd5ed9,201523,Stores,B,13.583,11.332,11.782
96fd5ed9,201524,Stores,A,14.483,12.295,11.715
96fd5ed9,201524,Stores,B,13.583,11.782,11.332
96fd5ed9,201546,Stores,A,14.483,11.715,10.27
96fd5ed9,201546,Stores,B,13.583,11.332,10.207
970092d6,201517,Online,B,12.683,12.683,11.557
970092d6,201517,Stores,B,12.683,12.683,11.557
970092d6,201526,Stores,B,12.683,11.557,10.882
970092d6,201539,Online,B,12.683,11.557,10.882
9702c464,201606,Online,B,23.485,23.485,16.733
9702c464,201606,Stores,A,27.536,27.536,18.759
9702c464,201606,Stores,B,23.485,23.485,16.733
9702c464,201609,Online,B,23.485,16.733,15.383
9702c464,201609,Stores,A,27.536,18.759,17.003
9702c464,201609,Stores,B,23.485,16.733,15.383
97068b8f,201517,Online,B,15.383,15.383,12.683
97068b8f,201517,Stores,A,17.003,17.003,13.493
97068b8f,201517,Stores,B,15.383,15.383,12.683
97068b8f,201519,Online,B,15.383,12.683,11.782
97068b8f,201519,Stores,A,17.003,13.493,12.322
97068b8f,201519,Stores,B,15.383,12.683,11.782
97068b8f,201523,Online,B,15.383,11.782,12.683
97068b8f,201523,Stores,A,17.003,12.322,13.493
97068b8f,201523,Stores,B,15.383,11.782,12.683
97068b8f,201524,Online,B,15.383,12.683,11.782
97068b8f,201524,Stores,A,17.003,13.493,12.322
97068b8f,201524,Stores,B,15.383,12.683,11.782
9708ce84,201516,Online,B,12.683,12.683,11.782
9708ce84,201517,Stores,A,13.358,13.358,12.232
9708ce84,201517,Stores,B,12.683,12.683,11.782
9708ce84,201519,Stores,A,13.358,12.232,11.107
9708ce84,201519,Stores,B,12.683,11.782,10.882
9708ce84,201524,Online,B,12.683,11.782,10.882
9708ce84,201546,Stores,A,13.358,11.107,10.261
9708ce84,201546,Stores,B,12.683,10.882,10.207
9708ce84,201603,Online,B,12.683,10.882,10.207
9708f7c2,201519,Stores,A,14.483,14.483,12.232
9708f7c2,201519,Stores,B,13.583,13.583,11.782
9708f7c2,201523,Stores,A,14.483,12.232,14.483
9708f7c2,201523,Stores,B,13.583,11.782,13.583
9708f7c2,201524,Online,B,13.583,13.583,11.782
9708f7c2,201524,Stores,A,14.483,14.483,12.232
9708f7c2,201524,Stores,B,13.583,13.583,11.782
9708f7c2,201532,Stores,A,14.483,12.232,11.107
9708f7c2,201532,Stores,B,13.583,11.782,10.882
9708f7c2,201545,Online,B,13.583,11.782,10.882
971947ec,201519,Stores,A,22.81,22.81,14.06
971947ec,201519,Stores,B,19.884,19.884,13.133
971947ec,201523,Stores,A,22.81,14.06,16.976
971947ec,201523,Stores,B,19.884,13.133,15.383
971947ec,201524,Stores,A,22.81,16.976,14.06
971947ec,201524,Stores,B,19.884,15.383,13.133
971947ec,201546,Stores,A,22.81,14.06,11.143
971947ec,201546,Stores,B,19.884,13.133,10.882
9721b439,201519,Online,B,14.483,14.483,12.232
9721b439,201519,Stores,A,16.958,16.958,11.737
9721b439,201519,Stores,B,15.383,15.383,11.332
9721b439,201521,Online,B,15.383,12.232,11.332
9721b439,201523,Online,B,14.483,11.332,12.232
9721b439,201523,Stores,A,16.958,11.737,12.908
9721b439,201523,Stores,B,15.383,11.332,12.232
9721b439,201524,Online,B,14.483,12.232,11.332
9721b439,201524,Stores,A,16.958,12.908,11.737
9721b439,201524,Stores,B,15.383,12.232,11.332
9731a825,201607,Online,B,16.283,16.283,14.033
9731a825,201607,Stores,A,18.084,18.084,15.19
9731a825,201607,Stores,B,16.283,16.283,14.033
974955da,201526,Stores,A,11.67,11.67,10.824
974955da,201527,Stores,B,11.332,11.332,10.657
974955da,201546,Stores,A,11.67,10.824,10.261
974955da,201546,Stores,B,11.332,10.657,10.207
974c73c,201502,Stores,A,20.334,20.334,16.324
974c73c,201502,Stores,B,18.084,18.084,14.933
974c73c,201503,Stores,A,19.209,16.324,19.209
974c73c,201503,Stores,B,17.183,14.933,17.183
974c73c,201508,Stores,A,19.209,19.209,15.748
974c73c,201508,Stores,B,17.183,17.183,14.483
974c73c,201512,Stores,A,19.209,15.748,14.015
974c73c,201512,Stores,B,17.183,14.483,13.133
975dc5e7,201522,Online,B,17.183,17.183,14.483
975dc5e7,201544,Online,B,17.183,14.483,13.583
9769d2d7,201607,Online,B,15.383,15.383,12.683
9769d2d7,201607,Stores,A,16.958,16.958,13.47
9769d2d7,201607,Stores,B,15.383,15.383,12.683
977b42a0,201512,Online,B,17.183,17.183,14.033
977b42a0,201512,Stores,A,19.209,19.209,15.172
977b42a0,201512,Stores,B,17.183,17.183,14.033
977b42a0,201519,Online,B,17.183,14.033,12.232
977b42a0,201519,Stores,A,19.209,15.172,12.863
977b42a0,201519,Stores,B,17.183,14.033,12.232
9.79E+60,201526,Stores,A,16.958,16.958,13.47
9.79E+60,201526,Stores,B,15.383,15.383,12.683
9.79E+60,201533,Stores,A,16.958,13.47,11.143
9.79E+60,201533,Stores,B,15.383,12.683,10.882
9789a84e,201517,Stores,A,18.084,18.084,14.033
9789a84e,201517,Stores,B,16.283,16.283,13.133
9789a84e,201519,Stores,A,18.084,14.033,12.872
9789a84e,201519,Stores,B,16.283,13.133,12.232
9789a84e,201523,Stores,A,18.084,12.872,14.033
9789a84e,201523,Stores,B,16.283,12.232,13.133
9789a84e,201524,Stores,A,18.084,14.033,12.872
9789a84e,201524,Stores,B,16.283,13.133,12.232
9789a84e,201546,Stores,B,16.283,12.232,10.432
97903b31,201607,Online,B,17.183,17.183,13.583
97903b31,201607,Stores,A,19.209,19.209,14.595
97903b31,201607,Stores,B,17.183,17.183,13.583
97913428,201552,Online,B,15.383,15.383,13.133
97913428,201552,Stores,A,16.958,16.958,14.051
97913428,201552,Stores,B,15.383,15.383,13.133
97913428,201603,Stores,A,16.958,14.051,12.304
97913428,201603,Stores,B,15.383,13.133,11.782
97913428,201607,Online,B,15.383,13.133,11.782
9799f6ce,201519,Stores,A,15.833,15.833,12.908
9799f6ce,201519,Stores,B,14.483,14.483,12.232
9799f6ce,201521,Online,B,14.483,14.483,12.232
9799f6ce,201525,Online,B,14.483,12.232,11.332
9799f6ce,201525,Stores,A,15.833,12.908,11.737
9799f6ce,201525,Stores,B,14.483,12.232,11.332
979b8b95,201516,Online,B,13.583,13.583,12.683
979b8b95,201517,Stores,A,14.483,14.483,12.232
979b8b95,201517,Stores,B,13.583,13.583,11.782
979b8b95,201519,Stores,A,14.483,12.232,11.107
979b8b95,201519,Stores,B,13.583,11.782,10.882
979b8b95,201520,Online,B,13.583,12.683,10.882
979b8b95,201523,Online,B,13.583,10.882,12.683
979b8b95,201523,Stores,A,14.483,11.107,12.232
979b8b95,201523,Stores,B,13.583,10.882,11.782
979b8b95,201524,Stores,A,14.483,12.232,11.107
979b8b95,201524,Stores,B,13.583,11.782,10.882
979b8b95,201542,Online,B,13.583,12.683,10.882
97aff75,201607,Stores,B,12.232,12.232,10.882
97b9e12e,201526,Stores,B,11.332,11.332,10.657
97b9e12e,201546,Stores,B,11.332,10.657,10.207
97ce54af,201519,Online,B,18.084,18.084,14.033
97ce54af,201521,Online,B,18.084,14.033,13.133
97e29a6f,201526,Stores,A,14.483,14.483,12.232
97e29a6f,201526,Stores,B,13.583,13.583,11.782
97e29a6f,201532,Stores,A,14.483,12.232,11.107
97e29a6f,201532,Stores,B,13.583,11.782,10.882
97e9baba,201521,Online,B,25.735,25.735,20.784
97e9baba,201523,Online,B,25.735,20.784,19.434
97e9baba,201524,Online,B,25.735,19.434,20.784
97ed0361,201517,Online,B,16.283,16.283,13.583
97ed0361,201517,Stores,A,18.084,18.084,14.843
97ed0361,201517,Stores,B,16.283,16.283,13.583
97ed0361,201519,Online,B,16.283,13.583,11.332
97ed0361,201519,Stores,A,18.084,14.843,11.715
97ed0361,201519,Stores,B,16.283,13.583,11.332
97f27838,201516,Online,B,15.383,15.383,13.583
97f27838,201517,Stores,A,16.958,16.958,14.631
97f27838,201519,Stores,A,16.958,14.631,13.466
97f27838,201521,Online,B,15.383,13.583,12.683
97f27838,201532,Stores,A,16.958,13.466,11.143
97f27838,201539,Online,B,15.383,12.683,10.882
97f27838,201547,Online,B,15.383,10.882,12.683
97f27838,201548,Online,B,15.383,12.683,10.882
98036770,201552,Stores,B,11.782,11.782,10.657
980638a7,201552,Online,B,17.183,17.183,14.483
980638a7,201552,Stores,A,19.209,19.209,15.748
980638a7,201552,Stores,B,17.183,17.183,14.483
980638a7,201609,Online,B,17.183,14.483,12.232
980638a7,201609,Stores,A,19.209,15.748,12.863
980638a7,201609,Stores,B,17.183,14.483,12.232
9806b3f2,201519,Online,B,14.933,14.933,12.683
9806b3f2,201519,Stores,A,17.408,17.408,12.304
9806b3f2,201519,Stores,B,15.833,15.833,11.782
9806b3f2,201520,Online,B,15.833,12.683,11.782
9806b3f2,201523,Online,B,14.933,11.782,12.683
9806b3f2,201524,Online,B,15.833,12.683,11.782
9806b3f2,201546,Stores,B,15.833,11.782,10.432
9806b3f2,201602,Online,B,15.833,11.782,10.432
980d79f5,201519,Stores,A,14.483,14.483,12.232
980d79f5,201519,Stores,B,13.583,13.583,11.782
980d79f5,201521,Online,B,13.583,13.583,12.232
980d79f5,201528,Online,B,13.583,12.232,10.882
980d79f5,201528,Stores,A,14.483,12.232,11.107
980d79f5,201528,Stores,B,13.583,11.782,10.882
981929ce,201517,Stores,A,14.483,14.483,12.795
981929ce,201517,Stores,B,13.583,13.583,12.232
981929ce,201546,Stores,A,14.483,12.795,10.545
981929ce,201546,Stores,B,13.583,12.232,10.432
982682f3,201524,Online,B,14.483,14.483,12.232
98274abc,201516,Online,B,15.383,15.383,12.683
98274abc,201517,Stores,A,16.958,16.958,13.47
98274abc,201517,Stores,B,15.383,15.383,12.683
98274abc,201519,Stores,A,16.958,13.47,12.304
98274abc,201519,Stores,B,15.383,12.683,11.782
98274abc,201520,Online,B,15.383,12.683,11.782
98274abc,201521,Online,B,15.383,11.782,12.683
98274abc,201522,Online,B,15.383,12.683,11.782
98274abc,201523,Online,B,15.383,11.782,12.683
98274abc,201523,Stores,A,16.958,12.304,13.47
98274abc,201523,Stores,B,15.383,11.782,12.683
98274abc,201524,Stores,A,16.958,13.47,12.304
98274abc,201524,Stores,B,15.383,12.683,11.782
98274abc,201526,Online,B,15.383,12.683,11.782
98274abc,201527,Online,B,15.383,11.782,12.683
98274abc,201528,Online,B,15.383,12.683,11.782
98274abc,201546,Stores,A,16.958,12.304,10.563
98274abc,201546,Stores,B,15.383,11.782,10.432
98357f55,201519,Stores,A,13.358,13.358,11.107
98357f55,201519,Stores,B,12.683,12.683,10.882
98357f55,201523,Stores,A,13.358,11.107,13.358
98357f55,201523,Stores,B,12.683,10.882,12.683
98357f55,201524,Stores,A,13.358,13.358,11.107
98357f55,201524,Stores,B,12.683,12.683,10.882
98357f55,201546,Stores,A,13.358,11.107,10.261
98357f55,201546,Stores,B,12.683,10.882,10.207
983a77da,201517,Online,B,18.984,18.984,14.483
983a77da,201518,Stores,B,18.984,18.984,14.483
983a77da,201519,Online,B,18.984,14.483,12.683
983a77da,201519,Stores,B,18.984,14.483,12.683
984da711,201517,Online,B,14.483,14.483,13.133
984da711,201517,Stores,A,15.833,15.833,14.078
984da711,201519,Stores,A,15.833,14.078,11.737
984da711,201520,Online,B,14.483,13.133,11.332
984da711,201521,Online,B,14.483,11.332,13.133
984da711,201522,Online,B,14.483,13.133,11.332
984da711,201523,Online,B,14.483,11.332,12.232
984da711,201523,Stores,A,15.833,11.737,12.908
984da711,201524,Stores,A,15.833,12.908,11.737
984da711,201525,Online,B,14.483,12.232,11.332
985920ef,201512,Stores,A,15.833,15.833,12.908
985920ef,201512,Stores,B,14.483,14.483,12.232
985920ef,201519,Stores,A,15.833,12.908,11.737
985920ef,201519,Stores,B,14.483,12.232,11.332
985920ef,201523,Stores,A,15.833,11.737,12.908
985920ef,201523,Stores,B,14.483,11.332,12.232
985920ef,201524,Stores,A,15.833,12.908,11.737
985920ef,201524,Stores,B,14.483,12.232,11.332
985aa179,201519,Stores,B,12.683,12.683,11.332
985aa179,201532,Stores,B,12.683,11.332,10.432
985e5ab7,201519,Online,B,15.383,15.383,14.033
985e5ab7,201519,Stores,A,16.958,16.958,14.865
985e5ab7,201519,Stores,B,15.383,15.383,13.583
985e5ab7,201533,Online,B,15.383,14.033,11.782
985e5ab7,201533,Stores,A,16.958,14.865,12.421
985e5ab7,201533,Stores,B,15.383,13.583,11.782
985e5ab7,201546,Stores,B,15.383,11.782,10.432
985e5ab7,201552,Online,B,15.383,11.782,10.432
986db2d8,201552,Stores,A,30.461,30.461,20.514
986db2d8,201552,Stores,B,25.735,25.735,18.084
987242df,201604,Online,B,11.332,11.557,11.332
987242df,201605,Online,B,11.557,11.332,11.557
9880269e,201607,Stores,A,18.084,18.084,14.033
9880269e,201607,Stores,B,16.283,16.283,13.133
988075a7,201552,Online,B,23.035,23.035,17.183
988075a7,201552,Stores,A,26.86,26.86,19.294
988075a7,201552,Stores,B,23.035,23.035,17.183
988075a7,201603,Online,B,23.035,17.183,14.033
988075a7,201603,Stores,A,26.86,19.294,15.217
988075a7,201603,Stores,B,23.035,17.183,14.033
9880d58d,201517,Stores,B,18.084,18.084,14.033
98ae5434,201552,Online,B,13.583,13.583,11.782
98ae5434,201552,Stores,B,13.583,13.583,11.782
98b82195,201519,Stores,A,11.67,11.67,10.824
98b82195,201519,Stores,B,11.332,11.332,10.657
98b82195,201523,Stores,A,11.67,10.824,11.67
98b82195,201523,Stores,B,11.332,10.657,11.332
98b82195,201524,Online,B,11.332,11.332,10.657
98b82195,201524,Stores,A,11.67,11.67,10.824
98b82195,201524,Stores,B,11.332,11.332,10.657
98b82195,201546,Stores,A,11.67,10.824,10.261
98b82195,201546,Stores,B,11.332,10.657,10.207
98bf4dff,201517,Stores,A,16.958,16.958,14.631
98bf4dff,201517,Stores,B,15.383,15.383,13.583
98bf4dff,201519,Stores,A,16.958,14.631,12.885
98bf4dff,201519,Stores,B,15.383,13.583,12.232
98c5e175,201519,Stores,A,14.033,14.033,11.139
98c5e175,201523,Stores,A,14.033,11.139,14.033
98c5e175,201524,Stores,A,14.033,14.033,11.139
98c5e175,201609,Stores,A,14.033,11.139,10.558
98cce36b,201519,Stores,A,13.358,13.358,11.125
98cce36b,201519,Stores,B,12.683,12.683,10.882
98cce36b,201523,Stores,A,13.358,11.125,11.697
98cce36b,201523,Stores,B,12.683,10.882,11.332
98cce36b,201524,Stores,A,13.358,11.697,11.125
98cce36b,201524,Stores,B,12.683,11.332,10.882
98ce4da4,201525,Online,B,12.232,12.232,11.107
98ce4da4,201525,Stores,A,12.908,12.908,11.445
98ce4da4,201525,Stores,B,12.232,12.232,11.107
98d97158,201607,Online,B,15.383,15.383,13.583
98d97158,201607,Stores,B,15.383,15.383,13.583
98dc0d09,201517,Stores,A,12.232,12.232,11.386
98dc0d09,201517,Stores,B,11.782,11.782,11.107
98dc0d09,201528,Stores,A,12.232,11.386,10.54
98dc0d09,201528,Stores,B,11.782,11.107,10.432
98de5742,201519,Online,B,17.183,17.183,14.483
98de5742,201519,Stores,A,19.209,19.209,15.748
98de5742,201519,Stores,B,17.183,17.183,14.483
98de5742,201525,Stores,A,19.209,15.748,14.591
98de5742,201525,Stores,B,17.183,14.483,13.583
98de5742,201546,Stores,B,17.183,13.583,10.882
98de5742,201550,Online,B,17.183,14.483,10.882
98e1cfac,201607,Online,B,23.485,23.485,16.733
98e78087,201519,Online,B,21.234,21.234,15.383
98f1a4fa,201607,Online,B,13.583,13.583,11.782
98f1a4fa,201607,Stores,A,14.483,14.483,12.232
98f1a4fa,201607,Stores,B,13.583,13.583,11.782
98f8f6e4,201519,Stores,A,14.483,14.483,12.795
98f8f6e4,201519,Stores,B,13.583,13.583,12.232
98f8f6e4,201522,Online,B,13.583,13.583,12.232
98f8f6e4,201533,Stores,A,14.483,12.795,11.67
98f8f6e4,201533,Stores,B,13.583,12.232,11.332
98f8f6e4,201541,Online,B,13.583,12.232,11.332
98f8f6e4,201546,Stores,A,14.483,11.67,10.261
98f8f6e4,201546,Stores,B,13.583,11.332,10.207
98f8f6e4,201552,Online,B,13.583,11.332,10.207
98fe4888,201517,Online,B,14.483,14.483,12.232
99003848,201517,Online,B,14.483,14.483,12.232
99003848,201517,Stores,A,15.833,15.833,12.908
99003848,201517,Stores,B,14.483,14.483,12.232
99003848,201519,Stores,A,15.833,12.908,11.737
99003848,201519,Stores,B,14.483,12.232,11.332
99003848,201522,Online,B,14.483,12.232,11.332
99003848,201523,Stores,A,15.833,11.737,12.908
99003848,201523,Stores,B,14.483,11.332,12.232
99003848,201524,Stores,A,15.833,12.908,11.737
99003848,201524,Stores,B,14.483,12.232,11.332
9905b9da,201552,Online,B,16.733,16.733,13.133
9905b9da,201552,Stores,A,18.759,18.759,14.37
9905b9da,201552,Stores,B,16.733,16.733,13.133
9905b9da,201609,Online,B,16.733,13.133,12.232
9905b9da,201609,Stores,A,18.759,14.37,13.115
9905b9da,201609,Stores,B,16.733,13.133,12.232
990a067,201607,Stores,B,18.084,18.084,15.383
990c7d62,201519,Stores,B,18.984,18.984,12.683
990c7d62,201521,Online,B,18.984,18.984,12.683
9918928e,201603,Online,B,17.183,17.183,14.483
99197744,201519,Online,B,14.483,14.483,13.133
99197744,201519,Stores,A,15.833,15.833,14.078
99197744,201519,Stores,B,14.483,14.483,13.133
99197744,201528,Stores,A,15.833,14.078,11.737
99197744,201528,Stores,B,14.483,13.133,11.332
99197744,201535,Online,B,14.483,13.133,11.332
9934dfb3,201552,Online,B,17.183,17.183,13.583
9934dfb3,201552,Stores,A,19.209,19.209,14.595
9934dfb3,201552,Stores,B,17.183,17.183,13.583
9941147d,201607,Online,B,14.483,14.483,12.683
9941147d,201607,Stores,A,15.833,15.833,13.493
9941147d,201607,Stores,B,14.483,14.483,12.683
9941147d,201609,Online,B,14.483,12.683,12.232
9941147d,201609,Stores,A,15.833,13.493,12.908
9941147d,201609,Stores,B,14.483,12.683,12.232
994600fe,201607,Online,B,18.984,18.984,15.383
994600fe,201607,Stores,B,18.984,18.984,15.383
99550a6d,201519,Stores,A,15.833,15.833,14.078
99550a6d,201519,Stores,B,14.483,14.483,13.133
99550a6d,201528,Stores,A,15.833,14.078,11.737
99550a6d,201528,Stores,B,14.483,13.133,11.332
9960eeeb,201526,Stores,B,14.933,14.933,13.133
9960eeeb,201546,Stores,B,14.933,13.133,10.882
996b905f,201526,Stores,B,16.283,16.283,14.033
996b905f,201527,Online,B,16.283,16.283,13.133
996b905f,201528,Online,B,14.033,13.133,11.782
996b905f,201528,Stores,B,14.033,14.033,11.782
996b905f,201546,Stores,B,14.033,11.782,10.432
996cf85,201519,Stores,A,14.033,14.033,11.715
996cf85,201519,Stores,B,13.133,13.133,11.332
996cf85,201522,Online,B,13.133,13.133,11.782
996cf85,201523,Stores,A,14.033,11.715,12.295
996cf85,201523,Stores,B,13.133,11.332,11.782
996cf85,201524,Online,B,13.133,11.782,11.332
996cf85,201524,Stores,A,14.033,12.295,11.715
996cf85,201524,Stores,B,13.133,11.782,11.332
996cf85,201546,Stores,B,13.133,11.332,10.207
9972e515,201607,Online,B,14.483,14.483,12.232
9972e515,201607,Stores,A,15.833,15.833,12.908
9972e515,201607,Stores,B,14.483,14.483,12.232
99898adf,201607,Online,B,16.283,16.283,13.133
99898adf,201607,Stores,A,18.084,18.084,14.033
99898adf,201607,Stores,B,16.283,16.283,13.133
99a68f64,201519,Online,B,17.183,17.183,14.483
99a68f64,201519,Stores,A,18.984,18.984,12.795
99a68f64,201519,Stores,B,17.183,17.183,12.232
99a68f64,201525,Online,B,17.183,14.483,12.232
99a8d7a4,201606,Online,B,19.884,19.884,15.383
99a8d7a4,201606,Stores,A,22.81,22.81,16.976
99a8d7a4,201606,Stores,B,19.884,19.884,15.383
99ad8fb,201519,Stores,A,12.908,12.908,11.445
99ad8fb,201519,Stores,B,12.232,12.232,10.882
99ad8fb,201523,Stores,A,12.908,11.445,12.908
99ad8fb,201523,Stores,B,12.232,10.882,12.232
99ad8fb,201524,Online,B,12.232,12.232,10.882
99ad8fb,201524,Stores,A,12.908,12.908,11.445
99ad8fb,201524,Stores,B,12.232,12.232,10.882
99ad8fb,201546,Stores,A,12.908,11.445,10.347
99ad8fb,201546,Stores,B,12.232,10.882,10.207
99ad8fb,201547,Online,B,12.232,10.882,10.207
99e233f1,201605,Online,B,11.107,10.882,11.107
99e2aac7,201519,Online,B,16.283,16.283,14.483
99e2aac7,201519,Stores,A,18.084,18.084,12.872
99e2aac7,201519,Stores,B,16.283,16.283,12.232
99e2aac7,201523,Stores,A,18.084,12.872,15.19
99e2aac7,201523,Stores,B,16.283,12.232,14.033
99e2aac7,201524,Stores,A,18.084,15.19,12.872
99e2aac7,201524,Stores,B,16.283,14.033,12.232
99e2aac7,201544,Online,B,16.283,14.483,12.232
99e2aac7,201546,Stores,A,18.084,12.872,10.558
99e2aac7,201546,Stores,B,16.283,12.232,10.432
99e2aac7,201603,Online,B,16.283,12.232,10.432
99eec40e,201549,Stores,B,13.583,13.583,12.232
99eec40e,201550,Stores,A,14.483,14.483,12.795
99eec40e,201603,Stores,A,14.483,12.795,11.67
99eec40e,201603,Stores,B,13.583,12.232,11.332
99fab25c,201607,Online,B,16.283,16.283,13.133
99fab25c,201607,Stores,A,18.084,18.084,14.033
99fab25c,201607,Stores,B,16.283,16.283,13.133
9a0a2d0f,201519,Stores,B,12.683,12.683,11.332
9a0a2d0f,201523,Stores,B,12.683,11.332,11.782
9a0a2d0f,201524,Stores,B,12.683,11.782,11.332
9a0be3ae,201552,Stores,A,24.61,24.61,17.296
9a0be3ae,201552,Stores,B,21.234,21.234,15.383
9a0e4a0,201552,Online,B,17.183,17.183,14.933
9a0e4a0,201552,Stores,A,19.209,19.209,16.324
9a0e4a0,201552,Stores,B,17.183,17.183,14.933
9a0e4a0,201609,Online,B,17.183,14.933,12.232
9a0e4a0,201609,Stores,A,19.209,16.324,12.863
9a0e4a0,201609,Stores,B,17.183,14.933,12.232
9a143eba,201519,Online,B,16.283,16.283,14.033
9a143eba,201519,Stores,A,18.084,18.084,15.653
9a143eba,201519,Stores,B,16.283,16.283,14.033
9a143eba,201528,Stores,A,18.084,15.653,12.503
9a143eba,201528,Stores,B,16.283,14.033,11.782
9a143eba,201547,Online,B,16.283,14.033,11.782
9a2aa488,201520,Stores,A,14.033,14.033,11.139
9a2aa488,201523,Stores,A,14.033,11.139,14.033
9a2aa488,201524,Stores,A,14.033,14.033,11.139
9a2aa488,201609,Stores,A,14.033,11.139,10.558
9a2be956,201517,Stores,A,16.958,16.958,14.631
9a2be956,201517,Stores,B,15.383,15.383,13.583
9a2be956,201519,Stores,A,16.958,14.631,13.47
9a2be956,201519,Stores,B,15.383,13.583,12.683
9a2be956,201546,Stores,A,16.958,13.47,10.563
9a2be956,201546,Stores,B,15.383,12.683,10.432
9a3e4f84,201517,Online,B,19.884,19.884,15.833
9a3f7777,201607,Stores,A,18.084,18.084,13.452
9a3f7777,201607,Stores,B,16.283,16.283,12.683
9a502ee3,201519,Stores,B,12.683,12.683,11.332
9a502ee3,201532,Stores,B,12.683,11.332,10.432
9a57ba38,201512,Stores,B,14.483,14.483,12.683
9a57ba38,201516,Online,B,14.483,14.483,12.683
9a57ba38,201519,Stores,B,14.483,12.683,11.332
9a57ba38,201521,Online,B,14.483,12.683,11.332
9a6ad389,201606,Online,B,18.984,18.984,14.483
9a6ad389,201606,Stores,A,21.684,21.684,15.833
9a6ad389,201606,Stores,B,18.984,18.984,14.483
9a6b2815,201519,Stores,A,19.209,19.209,14.595
9a6b2815,201519,Stores,B,17.183,17.183,13.583
9a6b2815,201522,Online,B,17.183,17.183,13.583
9a6b2815,201546,Stores,A,19.209,14.595,11.134
9a6b2815,201546,Stores,B,17.183,13.583,10.882
9a6b2815,201601,Online,B,17.183,13.583,10.882
9a6c890c,201603,Online,B,15.383,15.383,12.683
9a6c890c,201603,Stores,B,15.383,15.383,12.683
9a6c890c,201609,Online,B,15.383,12.683,11.557
9a6c890c,201609,Stores,B,15.383,12.683,11.557
9a710e30,201521,Online,B,13.583,13.583,12.232
9a72ef02,201603,Stores,B,12.683,12.683,10.882
9a83e4de,201519,Stores,A,13.358,13.358,12.232
9a83e4de,201519,Stores,B,12.683,12.683,11.782
9a83e4de,201522,Online,B,12.683,12.683,11.782
9a83e4de,201528,Online,B,12.683,11.782,10.432
9a83e4de,201528,Stores,A,13.358,12.232,10.545
9a83e4de,201528,Stores,B,12.683,11.782,10.432
9a96ca74,201519,Stores,B,19.884,19.884,12.683
9a96ca74,201523,Stores,B,19.884,12.683,19.884
9a96ca74,201524,Online,B,19.884,19.884,12.683
9a96ca74,201524,Stores,B,19.884,19.884,12.683
9aab6132,201511,Stores,B,18.984,18.984,16.283
9aab6132,201512,Stores,B,18.984,16.283,13.133
9aab6132,201546,Stores,B,18.984,13.133,10
9aabc242,201519,Stores,A,14.483,14.483,12.232
9aabc242,201519,Stores,B,13.583,13.583,11.782
9aabc242,201521,Online,B,13.583,13.583,11.782
9aabc242,201532,Stores,A,14.483,12.232,11.107
9aabc242,201532,Stores,B,13.583,11.782,10.882
9aabc242,201544,Online,B,13.583,11.782,10.882
9aac9efb,201512,Online,B,15.383,15.383,13.133
9aac9efb,201512,Stores,A,16.958,16.958,14.051
9aac9efb,201516,Online,B,15.383,13.133,12.232
9aac9efb,201516,Stores,A,16.958,14.051,12.885
9aac9efb,201523,Online,B,15.383,12.232,13.133
9aac9efb,201524,Online,B,15.383,13.133,12.232
9aaf1f6d,201519,Stores,B,13.133,13.133,10.882
9aaf1f6d,201521,Online,B,13.133,12.683,10.882
9aaf1f6d,201523,Online,B,13.133,10.882,11.332
9aaf1f6d,201523,Stores,B,13.133,10.882,11.332
9aaf1f6d,201524,Stores,B,13.133,11.332,10.882
9aaf1f6d,201525,Online,B,13.133,11.332,10.882
9aaf1f6d,201546,Stores,B,13.133,10.882,10
9ab5b561,201607,Online,B,16.283,16.283,13.133
9ab5b561,201607,Stores,A,18.084,18.084,14.033
9ab5b561,201607,Stores,B,16.283,16.283,13.133
9abb06f4,201519,Stores,A,16.958,16.958,14.631
9abb06f4,201533,Stores,A,16.958,14.631,12.304
9abb06f4,201546,Stores,A,16.958,12.304,10.563
9ac2b58f,201512,Stores,A,19.209,19.209,14.595
9ac2b58f,201519,Stores,A,19.209,14.595,12.286
9ad2f4a8,201506,Stores,B,16.283,16.283,15.383
9ad2f4a8,201519,Stores,B,15.383,15.383,11.782
9ad2f4a8,201546,Stores,B,15.383,11.782,10.432
9ad84e66,201512,Online,B,14.483,14.483,12.683
9ad84e66,201516,Online,B,14.483,12.683,12.232
9ad84e66,201519,Online,B,14.483,12.232,12.683
